Lammps input file

 566 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 1 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types

     -250.0 250.0 xlo xhi
     -250.0 250.0 ylo yhi
     -250.0 250.0 zlo zhi

Masses

1 1

Atoms

1 1 3 0 1.1135163644116068 -0.8090169943749475 5.605933389827808
2 1 3 0 0.525731112119133 -1.6180339887498953 5.605933389827808
3 1 3 0 -0.4253254041760197 -1.309016994374948 5.605933389827808
4 1 3 0 -1.3763819204711734 -0.9999999999999991 5.605933389827808
5 1 3 0 -1.3763819204711734 4.440892098500626e-16 5.605933389827808
6 1 3 0 -1.3763819204711742 1.0000000000000009 5.605933389827808
7 1 3 0 -0.4253254041760206 1.3090169943749475 5.605933389827808
8 1 3 0 0.525731112119133 1.618033988749895 5.605933389827808
9 1 3 0 1.1135163644116064 0.8090169943749475 5.605933389827808
10 1 3 0 1.7013016167040789 0.0 5.605933389827808
11 1 3 0 1.9641671727636463 -0.8090169943749475 5.080202277708675
12 1 3 0 1.376381920471173 -1.618033988749895 5.080202277708675
13 1 3 0 0.7885966681787 -2.4270509831248424 5.080202277708675
14 1 3 0 -0.16245984811645275 -2.118033988749895 5.080202277708675
15 1 3 0 -1.1135163644116068 -1.8090169943749475 5.080202277708675
16 1 3 0 -2.06457288070676 -1.4999999999999991 5.080202277708675
17 1 3 0 -2.06457288070676 -0.4999999999999991 5.080202277708675
18 1 3 0 -2.06457288070676 0.5000000000000004 5.080202277708675
19 1 3 0 -2.0645728807067605 1.5 5.080202277708675
20 1 3 0 -1.1135163644116068 1.8090169943749475 5.080202277708675
21 1 3 0 -0.1624598481164532 2.118033988749895 5.080202277708675
22 1 3 0 0.7885966681787 2.4270509831248424 5.080202277708675
23 1 3 0 1.3763819204711734 1.618033988749895 5.080202277708675
24 1 3 0 1.9641671727636467 0.8090169943749475 5.080202277708675
25 1 3 0 2.5519524250561196 0.0 5.080202277708675
26 1 3 0 2.814817981115686 -0.8090169943749475 4.554471165589542
27 1 3 0 2.227032728823213 -1.618033988749895 4.554471165589542
28 1 3 0 1.6392474765307397 -2.4270509831248424 4.554471165589542
29 1 3 0 1.051462224238267 -3.23606797749979 4.554471165589542
30 1 3 0 0.10040570794311332 -2.9270509831248424 4.554471165589542
31 1 3 0 -0.8506508083520399 -2.618033988749895 4.554471165589542
32 1 3 0 -1.8017073246471935 -2.3090169943749475 4.554471165589542
33 1 3 0 -2.752763840942347 -1.9999999999999991 4.554471165589542
34 1 3 0 -2.7527638409423467 -0.9999999999999991 4.554471165589542
35 1 3 0 -2.7527638409423467 4.440892098500626e-16 4.554471165589542
36 1 3 0 -2.7527638409423467 1.0000000000000004 4.554471165589542
37 1 3 0 -2.7527638409423476 2.0 4.554471165589542
38 1 3 0 -1.801707324647194 2.3090169943749475 4.554471165589542
39 1 3 0 -0.8506508083520403 2.618033988749895 4.554471165589542
40 1 3 0 0.10040570794311354 2.9270509831248424 4.554471165589542
41 1 3 0 1.051462224238267 3.2360679774997902 4.554471165589542
42 1 3 0 1.6392474765307394 2.4270509831248424 4.554471165589542
43 1 3 0 2.2270327288232132 1.618033988749895 4.554471165589542
